age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,blue-collar,married,tertiary,no,143,yes,no,unknown,2,may,659,2,-1,0,unknown,yes
42,unemployed,married,unknown,no,1598,yes,no,unknown,16,may,32,1,-1,0,unknown,yes
46,blue-collar,married,unknown,no,494,yes,no,cellular,15,may,131,3,365,1,other,no
44,blue-collar,single,unknown,no,0,no,no,cellular,29.853802850284914,may,162,1,-1,0,failure,yes
54,management,divorced,tertiary,no,1295,yes,no,cellular,21,jul,179,2,-1,0,unknown,no
24,admin.,married,secondary,no,541,yes,no,unknown,5,may,622,4,-1,0,unknown,no
38,technician,single,tertiary,no,3278,yes,no,unknown,19,may,645,1,-1,0,unknown,yes
44,technician,divorced,secondary,no,982,yes,no,unknown,20,may,650,3,-1,0,unknown,yes
35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,0,unknown,yes
30,admin.,single,secondary,no,255,no,no,cellular,27,jan,143,1,-1,0,unknown,yes
25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes
54,blue-collar,single,tertiary,no,1879922449,no,no,cellular,04,jul,362,2,-1,0,unknown,yes
42,entrepreneur,single,tertiary,no,94,yes,no,cellular,13,may,45,4,-1,0,unknown,no
40,blue-collar,married,unknown,no,278,yes,no,unknown,23,may,1015,3,-1,0,unknown,yes
32,technician,single,secondary,no,644,yes,no,unknown,21,may,198,1,-1,0,unknown,no
42,technician,divorced,secondary,no,248,no,no,cellular,19,mar,163,4,-1,0,unknown,no
39,management,divorced,tertiary,no,-999.0,yes,no,unknown,27,may,313,1,-1,0,unknown,no
27,technician,single,secondary,no,49,yes,no,cellular,30,jan,208,2,-1,0,unknown,no
28,entrepreneur,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
55,blue-collar,single,tertiary,no,-205.0,no,no,unknown,1,may,481,1,-1,1,unknown,yes
39,technician,single,tertiary,no,0,no,no,unknown,20,may,13,11,-1,0,unknown,no
34,management,single,tertiary,no,1,no,no,cellular,19,nov,582,1,-1,0,unknown,no
41,retired,divorced,tertiary,no,0,yes,no,cellular,17,nov,176,1,-1,0,unknown,no
31.63087,technician,single,tertiary,no,4787,no,no,cellular,28,mar,392,1,-1,0,success,yes
47,management,married,tertiary,no,295,yes,no,cellular,5,jun,157,1,-1,0,unknown,no
55,technician,married,secondary,no,39,no,no,unknown,17,may,20,1,-1,0,unknown,no
60,technician,divorced,tertiary,no,11262.0,no,yes,cellular,9.15609,mar,323,1,-1,0,failure,yes
33,technician,married,secondary,no,118,yes,no,cellular,29,jun,103,2,-1,0,unknown,no
34,management,single,tertiary,no,184,no,no,cellular,22,jul,203,4,-1,0,unknown,no
30,admin.,single,secondary,no,732,yes,no,cellular,28,jan,445,1,223,1,unknown,no
38,admin.,married,tertiary,no,0,yes,no,unknown,2,may,29,32,-1,0,unknown,no
20.362617494400077,technician,divorced,unknown,no,653,yes,no,cellular,26,feb,367,1,-1,0,unknown,yes
56,technician,single,secondary,no,68,no,no,cellular,30,jul,85,3,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,19,nov,209,3,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,6991952353,no,no,telephone,8,oct,369,2,-1,0,unknown,yes
31,blue-collar,single,tertiary,no,761,no,no,cellular,18,nov,514,2,-1,0,unknown,yes
45,technician,single,tertiary,no,5336,no,no,unknown,28,may,99,2,-1,0,unknown,no
33,entrepreneur,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,yes
26,technician,single,tertiary,no,458,yes,no,cellular,2,feb,117,7,-1,0,unknown,no
67,retired,divorced,secondary,no,5,no,no,cellular,8,may,245,1,544.879512584659,0,unknown,yes
26,technician,married,secondary,no,267,yes,no,cellular,28,jul,817,2,-1,0,unknown,no
31,blue-collar,single,unknown,no,461,yes,no,cellular,7,may,462,1,-1,0,unknown,no
29,technician,single,secondary,no,778,yes,no,unknown,6,may,1994,2,-1,0,unknown,no
74,retired,married,tertiary,no,1765,no,no,cellular,11,sep,290,2,-1,0,unknown,yes
82,retired,divorced,tertiary,no,0,no,no,cellular,15,mar,506,2,195,1,other,yes
32,admin.,single,secondary,no,678,yes,no,unknown,4,may,1579,1,246,4,other,yes
30,management,single,tertiary,no,13,no,no,cellular,15,jul,21,3,-1,0,unknown,no
36,blue-collar,single,secondary,no,2368422314,no,no,cellular,29,apr,976.6885220015511,3,698.5238508756389,46.0755560917568,other,yes
38,admin.,divorced,secondary,no,0,yes,no,cellular,21,jul,93,1,-1,0,unknown,no
32,entrepreneur,single,tertiary,no,88,yes,no,cellular,14.197420321980642,jul,638,2,-1,0,unknown,yes
26,retired,single,tertiary,no,6724371245,no,no,cellular,21,may,896.9093548931677,2,-1,0,success,yes
39,blue-collar,married,secondary,no,1442,no,no,cellular,22,apr,70,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,592,yes,no,unknown,27,may,174,1,-1,0,unknown,no
82.95950,retired,single,tertiary,no,641,no,no,cellular,12.15675,jun,417,2,-1,0,other,yes
73,retired,married,secondary,no,9930763802,yes,no,cellular,53,mar,136,1,-1,0,unknown,yes
38,retired,married,tertiary,no,898,yes,no,unknown,6,may,132,2,-1,0,unknown,no
26,technician,single,secondary,no,68,no,no,cellular,8,jul,141,3,-1,0,unknown,no
55,technician,single,secondary,no,7138,yes,no,cellular,29.878905973748495,mar,721839,1,-1,0,unknown,yes
39,blue-collar,single,unknown,no,446,yes,no,unknown,12,may,183,1,-1,0,unknown,no
22,blue-collar,divorced,tertiary,no,5,no,no,cellular,14.2952326851945,may,369,3,-1,0,success,yes
58,retired,married,secondary,no,1230,no,no,cellular,20,may,420,1,87,1,unknown,yes
44,management,divorced,secondary,no,-5221.6436941505035,yes,no,unknown,17.82226,may,704,1,-1,0,failure,yes
63.95091019436,retired,married,secondary,no,7270911133,yes,no,cellular,7,jan,429,1,-1,0,unknown,yes
65.36442,technician,single,tertiary,no,5363268417,no,no,unknown,13,may,734,2,-1,0,unknown,yes
33,technician,single,secondary,no,2637,yes,yes,cellular,47,aug,31,2,-1,0,unknown,yes
49,technician,divorced,secondary,no,5500661077,no,no,cellular,29,jun,579,9,-1,0,success,yes
36,technician,divorced,secondary,no,12264.0,no,no,cellular,26.359207397111685,nov,158,1,404.4147004018046,0,failure,yes
40,management,single,tertiary,no,1598,yes,no,cellular,6,may,1074,4,344,3,unknown,no
29,technician,married,tertiary,no,3931,yes,no,unknown,3,may,73,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,-1,0,unknown,yes
30,admin.,married,tertiary,no,631,no,no,cellular,13,jun,293,3,-1,0,unknown,no
58,unemployed,married,tertiary,no,4198,yes,no,cellular,13,mar,441,2,186,3,other,yes
42,technician,single,secondary,no,9450427947,no,no,cellular,30.16389,dec,12,2,-1,0,failure,yes
27,management,single,tertiary,no,185,no,no,cellular,31,oct,18,1,-1,0,unknown,no
54,admin.,married,secondary,no,111,no,no,cellular,28,jun,29,1,-1,0,unknown,no
44,technician,married,secondary,no,2367,yes,no,cellular,22,sep,263,1,424.2039122537694,6,unknown,yes
47,blue-collar,single,secondary,no,335,no,no,cellular,13,jul,055647,1,698.1898520312322,1,success,yes
34,unemployed,divorced,tertiary,no,3229,no,no,cellular,29,may,1089,1,701.3156246901267,0,unknown,yes
32,blue-collar,single,secondary,no,67,no,yes,cellular,5.98161,mar,1642,1,305.34013188561244,0,other,yes
25,management,divorced,tertiary,no,2661295569,no,no,cellular,00,nov,18,1,-1,2,unknown,yes
44,technician,single,secondary,no,2,yes,no,unknown,11,may,1649,2,-1,0,unknown,yes
19,student,single,secondary,no,4,no,no,cellular,3,sep,114,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,462,no,no,cellular,13,jun,495,1,579.6725003254205,0,unknown,yes
50,admin.,married,secondary,no,100,yes,no,unknown,18,may,23,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,-1,no,no,unknown,26,may,138,3,-1,0,unknown,no
42,retired,married,unknown,no,0,yes,no,unknown,8,may,186,2,-1,0,unknown,no
44,management,single,secondary,no,-4700.047610562393,no,no,cellular,27.006316880755453,jun,280495,1,844.4858947747155,0,other,yes
49,technician,married,secondary,no,1712,yes,no,cellular,30,jul,155,3,-1,0,unknown,no
45,management,married,unknown,no,1525,no,no,cellular,29,jul,36,2,-1,0,unknown,no
37,management,married,tertiary,no,708,yes,no,cellular,27,feb,32,4,225,3,unknown,no
32,technician,married,secondary,no,514,yes,no,cellular,11,jul,812,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,no,1135,yes,no,unknown,13,may,514,5,-1,0,unknown,no
34,technician,single,tertiary,no,462,no,no,cellular,6.55714,mar,1877,2,-1,0,failure,yes
45,unemployed,single,tertiary,no,1,yes,no,unknown,30,jun,376,2,-1,0,success,yes
33,technician,single,secondary,no,80,no,no,cellular,22,jun,572,2,-1,0,unknown,no
41,technician,married,unknown,no,431,yes,no,unknown,22,may,133,2,-1,2,unknown,yes
31,technician,single,tertiary,no,236,yes,no,cellular,30,jan,200,1,259,1,unknown,no
90.66789,management,single,secondary,no,169,no,no,unknown,14,may,698,2,-1,0,unknown,yes
42,technician,divorced,secondary,no,214,no,no,cellular,16,apr,127,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,2894,yes,no,cellular,18,nov,91,1,124,1,unknown,no
38,technician,married,secondary,no,1931,no,no,cellular,2,may,167,1,298,10,other,no
45,blue-collar,married,unknown,no,64,no,no,cellular,13,jul,336,3,227,8.93397,failure,yes
42,management,married,tertiary,no,0,yes,no,cellular,18,jul,177,5,-1,0,unknown,no
40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no
49,management,married,tertiary,no,-24.0,no,no,cellular,18,nov,132,3,-1,0,unknown,no
44,technician,single,secondary,no,4,no,no,cellular,85,apr,093497,1,-1,0,unknown,yes
32,technician,married,secondary,no,169,yes,no,cellular,7,may,22,11,-1,0,unknown,no
41,management,divorced,tertiary,no,25,yes,no,cellular,26,mar,117,2,-1,0,unknown,yes
43,blue-collar,married,unknown,no,479,yes,no,cellular,14,may,293,2,370,2,unknown,no
34,blue-collar,married,tertiary,no,-20.0,yes,no,unknown,2,may,920,2,-1,0,unknown,no
56,unemployed,divorced,tertiary,no,2870586038,no,no,cellular,4,jul,244,2,-1,0,success,yes
33,student,single,secondary,no,86,no,no,cellular,22,may,136,1,-1,0,unknown,no
24,technician,single,tertiary,no,2376,no,no,cellular,27,apr,122,1,-1,0,unknown,yes
46,retired,married,tertiary,no,242,yes,no,unknown,9,may,332,2,-1,0,unknown,no
69.88213,technician,single,unknown,no,3,no,no,cellular,14,jul,1553,1,141.54359801029022,0,other,yes
28,management,married,tertiary,no,3,yes,no,unknown,7,may,122,5,-1,0,unknown,no
28,student,single,secondary,no,4793,no,no,unknown,27,may,151,1,-1,0,unknown,no
27,unemployed,single,tertiary,no,9139669896,yes,no,cellular,5.51980,mar,28,1,-1,2,unknown,yes
36,unemployed,married,tertiary,no,1,yes,no,cellular,8,may,234,2,175,2,unknown,yes
47,blue-collar,divorced,tertiary,no,126,yes,no,unknown,3,may,2456,2,-1,0,unknown,no
87.40676,management,divorced,tertiary,no,6,no,no,cellular,29,mar,106,1,316.109602681412,0,unknown,yes
49,technician,single,secondary,no,3691659207,yes,yes,cellular,27.18411,dec,439,3,-1,0,success,yes
56,blue-collar,married,secondary,no,25,yes,no,unknown,19,may,264,1,-1,0,unknown,no
88.61315594876,unemployed,single,secondary,no,2816184016,no,no,cellular,28.39806,nov,774.9648550522338,1,390,0,success,yes
29,management,married,tertiary,no,0,no,no,cellular,8,jul,574,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,0,no,no,cellular,16,jul,1150,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,215,yes,no,cellular,18,may,34,7,348,0,unknown,no
55,retired,married,unknown,no,-966.0,no,no,cellular,14,may,104,1,-1,0,unknown,no
44,management,married,tertiary,no,226,yes,no,cellular,14,mar,190,3,270,3,unknown,yes
37,admin.,single,secondary,no,1113,yes,no,unknown,9,may,237,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,1957,yes,no,cellular,16,apr,350,1,147,1,unknown,no
46,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,no
24,management,divorced,unknown,no,1,no,no,cellular,14,may,497315,5,712.2717856403826,0,other,yes
36,blue-collar,married,secondary,no,-308.0,yes,no,cellular,7,jul,279,11,-1,0,unknown,no
59,technician,married,secondary,no,170,no,no,cellular,9,jul,62,1,-1,0,unknown,no
55,retired,divorced,tertiary,no,29,no,no,unknown,16,may,500,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,143,yes,no,cellular,7,jul,122,5,-1,0,unknown,no
27,technician,single,secondary,no,6970948078,yes,no,cellular,15,mar,171,2,91,2,unknown,yes
26,management,single,tertiary,no,114,yes,no,cellular,7,may,457,1,-1,0,unknown,yes
46,technician,married,secondary,no,1322,yes,no,cellular,19,nov,514,1,-1,0,unknown,no
25,management,married,tertiary,no,6016,no,no,cellular,18.472593507738843,mar,670,3,-1,0,unknown,yes
28,admin.,single,secondary,no,0,yes,no,cellular,18,may,390,1,-1,0,unknown,yes
80.67558490639,blue-collar,married,tertiary,no,1,no,no,cellular,13,nov,564,1,-1,0,other,yes
38,blue-collar,single,secondary,no,334,yes,no,cellular,18,jul,541,7,-1,0,unknown,no
73.03045,blue-collar,divorced,secondary,no,95,yes,no,cellular,29,apr,335,1,-1,0,unknown,yes
35,admin.,single,secondary,no,128,no,no,unknown,12,may,46,1,-1,0,unknown,no
55,retired,single,tertiary,no,0537369537,no,no,cellular,21,nov,1130,1,-1,0,other,yes
28,technician,single,secondary,no,3.2,no,yes,unknown,15.825540135613865,may,4.58807677431142,1,-1,0,unknown,yes
39,technician,single,secondary,no,671,no,no,cellular,11,jul,98,2,-1,0,unknown,no
69,admin.,divorced,tertiary,no,2144,no,no,cellular,29,may,417,1,184,4,other,yes
38,management,married,secondary,no,124,no,no,cellular,20,jun,202,2,-1,0,unknown,no
33,management,single,tertiary,no,876,no,no,unknown,20,may,1287,2,-1,0,unknown,no
46,admin.,married,secondary,no,368,no,no,cellular,20,mar,293,1,90,4,other,no
51,technician,married,secondary,no,174,no,no,cellular,29,jul,308,3,-1,0,unknown,no
51,management,divorced,secondary,no,3348,yes,no,unknown,29,may,122,2,-1,0,unknown,no
42,management,married,tertiary,no,-556.0,yes,no,cellular,8,may,682,3,347,3,unknown,no
55,retired,divorced,secondary,no,538,yes,no,cellular,7,may,353,2,-1,0,unknown,yes
40,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,-1,7,other,yes
45,blue-collar,married,secondary,no,827,yes,no,unknown,15,may,319,5,-1,0,unknown,no
36,technician,divorced,tertiary,no,3268112747,no,yes,cellular,10.896399100344972,may,516,2,516.9058836857096,5,other,yes
37,technician,single,secondary,no,2042,yes,no,unknown,20,may,485,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,535,yes,no,cellular,8,may,121,1,343,3,unknown,no
45,blue-collar,married,tertiary,no,900,yes,no,unknown,9,may,213,1,-1,0,unknown,no
45,admin.,single,tertiary,no,205,yes,no,cellular,4,apr,366548,1,90,2,unknown,yes
30,management,single,tertiary,no,297,no,no,cellular,8,nov,188,1,-1,0,unknown,yes
55,management,married,secondary,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no
71.39572,technician,divorced,primary,no,396,no,no,unknown,20,may,716,1,-1,0,unknown,yes
23.603897895598692,technician,divorced,tertiary,no,70,no,no,cellular,5,mar,618,1,-1,44.849785460314,success,yes
28,technician,single,secondary,no,312,yes,no,unknown,6,may,392,1,-1,0,unknown,no
67,retired,single,tertiary,no,942,yes,no,cellular,19.9656286371838,nov,455,4,-1,2,unknown,yes
49,management,single,secondary,no,1,no,no,cellular,6.11586,nov,1081,1,-1,0,other,yes
36,management,single,tertiary,no,2806,yes,no,unknown,30,may,358,4,-1,0,unknown,no
43,entrepreneur,single,tertiary,no,318,yes,no,unknown,5,may,736,2,-1,0,unknown,yes
23,entrepreneur,single,secondary,no,210,yes,no,unknown,20,may,507,1,-1,0,unknown,no
47,blue-collar,divorced,tertiary,no,126,yes,no,unknown,3,may,2456,2,-1,0,unknown,no
59,admin.,married,secondary,no,6264,no,no,cellular,22,jun,353,1,-1,0,unknown,no
44,retired,married,unknown,no,6670895831,no,no,cellular,17,feb,281,1,-1,0,unknown,yes
37,blue-collar,married,unknown,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
52,technician,married,secondary,no,273,no,no,unknown,7,may,227,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,466,no,no,cellular,29,jun,436,4,-1,0,unknown,no
54.30373,blue-collar,divorced,unknown,no,2303,no,no,unknown,28.88762,may,775,1,-1,0,unknown,yes
34,management,married,tertiary,no,-85.0,no,no,cellular,18,nov,107,1,-1,0,unknown,no
40,blue-collar,single,tertiary,no,3,no,no,cellular,20,sep,405,2,-1,0,unknown,yes
20,unemployed,single,tertiary,no,2819556953,yes,no,cellular,27,nov,493833,3,684.5563845413255,9.94549,unknown,yes
45,management,divorced,secondary,no,1,no,no,cellular,15.885381468521034,mar,277,1,404.8679887056891,0,failure,yes
31,blue-collar,single,secondary,no,1000,yes,no,unknown,27,may,191,1,-1,0,unknown,no
57,technician,married,secondary,no,19268.0,no,no,telephone,23,oct,301,1,-1,0,unknown,yes
45,technician,married,secondary,no,0,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,1697,yes,no,cellular,4,jul,150,2,-1,0,unknown,yes
44,entrepreneur,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
30,entrepreneur,married,secondary,no,517,no,no,cellular,11,dec,141,2,-1,0,unknown,yes
32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607,3,-1,0,unknown,yes
38,housemaid,married,tertiary,no,21,no,no,cellular,26,jun,634,2,-1,0,unknown,no
48,management,married,tertiary,no,1175,yes,no,cellular,18,nov,1476,3,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,-154.0,no,no,cellular,9,jul,295,1,-1,0,unknown,no
59,retired,single,tertiary,no,3648,no,no,unknown,19,may,1321,3,-1,0,unknown,no
31,management,married,tertiary,no,4924,yes,no,cellular,19,nov,316,1,182,2,unknown,no
28,blue-collar,single,unknown,no,20193.878192694672,yes,no,unknown,6,may,863728,1,-1,0,other,yes
31,technician,married,tertiary,no,859,yes,no,unknown,3,may,138,2,-1,0,unknown,no
27,admin.,married,secondary,no,1596,no,no,cellular,1,sep,82,1,-1,0,unknown,yes
47,blue-collar,married,unknown,no,1756,yes,no,unknown,16,may,207,1,-1,0,unknown,no
26,management,single,tertiary,no,33,no,no,cellular,23,jul,297,1,-1,0,unknown,no
34,admin.,married,secondary,no,641,yes,no,unknown,16,may,467,1,-1,0,unknown,no
45,management,married,tertiary,no,0.3,no,no,cellular,5,nov,338,1,-1,11.93871499683516,failure,yes
34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no
63.44766271280,admin.,divorced,unknown,no,2999,yes,no,unknown,14,may,717,2,-1,0,unknown,yes
46,management,married,tertiary,no,245,yes,no,unknown,16,may,42,1,-1,0,unknown,no
30,technician,single,secondary,no,1532,no,no,cellular,23,sep,447,1,489,6,unknown,no
45,blue-collar,married,tertiary,no,419,no,no,unknown,5,jul,420,1,-1,0,unknown,no
31,management,divorced,tertiary,no,3283,no,no,cellular,29,mar,22,1,629.4044213845443,0,unknown,yes
55,blue-collar,married,unknown,no,8331492583,yes,no,telephone,26.684736873998677,oct,215,1,-1,0,unknown,yes
49.36516,management,divorced,unknown,no,22125.0,no,no,cellular,21,may,331,2,-1,0,success,yes
56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,no
56.21309,technician,married,tertiary,no,-122.0,yes,no,unknown,46,jun,670,1,-1,0,unknown,yes
51,technician,divorced,secondary,no,1,yes,no,unknown,5,may,290,1,-1,0,unknown,no
57,technician,married,tertiary,no,3082,yes,no,cellular,20,apr,267,2,294,3,unknown,no
81.50740,blue-collar,divorced,tertiary,no,1879,no,no,cellular,19.90596,feb,165.1889003440197,2,-1,0,unknown,yes
50,blue-collar,married,secondary,no,825,yes,no,cellular,16,apr,18,3,273,1,unknown,no
24,blue-collar,single,secondary,no,2107537158,no,no,telephone,9,aug,430,4,-1,0,success,yes
59,blue-collar,divorced,secondary,no,-361.0,no,no,cellular,28,jul,247,3,-1,0,unknown,no
19.742812153941255,blue-collar,divorced,tertiary,no,3608,yes,no,cellular,29,may,819.7745270681389,1,842.0607158003744,7.69152,failure,yes
32,entrepreneur,single,secondary,no,1274,yes,no,cellular,7,may,239,2,-1,0,unknown,no
54,management,divorced,tertiary,no,0,yes,no,unknown,18,may,17,11,-1,0,unknown,no
41,management,married,tertiary,no,49,yes,no,cellular,17,jul,312,5,-1,0,unknown,no
35,management,single,tertiary,no,18111.0,no,no,cellular,14,jun,172,4,-1,0,unknown,no
53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,2,-1,0,unknown,no
92.50151,blue-collar,divorced,tertiary,no,0,yes,no,cellular,3,nov,704,1,-1,0,unknown,yes
50,management,married,tertiary,no,3296,no,no,unknown,18,may,255,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,1,no,no,cellular,24,oct,305,1,-1,2,unknown,yes
44,technician,divorced,secondary,no,7899893771,no,yes,cellular,17.78829,feb,464963,1,-1,0,unknown,yes
35,technician,divorced,tertiary,no,3490,no,no,cellular,29,jun,643,1,-1,0,success,yes
36,management,single,tertiary,no,490,no,no,cellular,28,mar,207,8,98,1,unknown,yes
29,management,single,tertiary,no,42,yes,no,unknown,26,may,91,4,-1,0,unknown,no
31,retired,divorced,unknown,no,2616,no,yes,cellular,05,may,796.6146316576591,4,390,2,other,yes
50,blue-collar,single,secondary,no,708,yes,no,unknown,15,may,104,1,-1,0,unknown,no
46,unemployed,single,secondary,no,2139849243,no,no,cellular,30,jan,175,1,227,1,unknown,yes
54,retired,single,secondary,no,10621.0,no,no,cellular,30,jul,187,2,-1,0,unknown,no
51.71824,technician,divorced,secondary,no,5896864373,no,no,unknown,21,may,1697,2,-1,0,success,yes
46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
53.22049,management,divorced,unknown,no,314,no,no,cellular,20,jul,1341,2,91,7,success,yes
44,technician,single,tertiary,no,1367,no,no,cellular,20,apr,1232,3,-1,0,success,yes
24,student,single,secondary,no,3176,no,no,cellular,13,jan,108,2,-1,0,unknown,yes
39,management,single,unknown,no,375,no,no,cellular,31,jul,80,2,-1,0,unknown,no
54,retired,married,tertiary,no,4104,no,no,cellular,15,jul,68,8,-1,0,unknown,no
63,retired,married,unknown,no,2,yes,no,unknown,27.159021370157852,may,263,1,181,0,success,yes
34,technician,married,secondary,no,1464,yes,no,unknown,23,may,350,1,-1,0,unknown,no
51,unemployed,divorced,tertiary,no,4,no,no,cellular,15,nov,200,1,777.6463155024372,2,unknown,yes
51,management,married,tertiary,no,4917,no,no,cellular,23,apr,113,1,-1,0,unknown,yes
48,unemployed,married,secondary,no,11371.0,yes,no,cellular,3,feb,109,3,-1,0,unknown,no
32,management,married,tertiary,no,794,yes,no,cellular,9,jul,1014,1,-1,0,unknown,no
43,management,married,tertiary,no,1188,no,no,cellular,27,may,140,2,-1,0,unknown,no
32,management,single,secondary,no,86,no,no,cellular,8.20879,apr,387,3,87,6,success,yes
41,management,single,tertiary,no,7595,no,no,cellular,17,nov,1121,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,5,no,no,unknown,12,may,413,1,-1,0,unknown,yes
61.66693898641,unemployed,married,tertiary,no,2,no,no,cellular,23,oct,138,1,582.3584913688687,4,failure,yes
39,management,married,secondary,no,4,no,no,cellular,30,apr,342,1,-1,3,unknown,yes
32,management,single,tertiary,no,1954,yes,no,cellular,10,sep,107,1,-1,0,unknown,no
44,management,married,secondary,no,1377,no,no,cellular,30.284194902684355,may,548,2,-1,0,success,yes
42,management,divorced,secondary,no,7702,no,no,cellular,16,feb,138,2,-1,0,unknown,yes
52,blue-collar,married,unknown,no,126,no,no,unknown,23,may,93,4,-1,0,unknown,no
74,blue-collar,married,tertiary,no,4,no,no,cellular,13,mar,562,2,-1,0,unknown,yes
43,blue-collar,married,unknown,no,2557,yes,no,cellular,15,apr,165,2,327,3,unknown,yes
45,technician,married,secondary,no,1629,no,no,cellular,18,jun,58,4,-1,0,unknown,no
41,management,married,secondary,no,456,yes,no,cellular,11,aug,734,4,-1,0,unknown,yes
31,blue-collar,single,secondary,no,2089,yes,no,unknown,20,may,34,1,-1,0,unknown,no
55,technician,married,secondary,no,139,no,no,cellular,22,may,256,2,-1,0,unknown,no
75.66283494584,technician,single,tertiary,no,2.5,yes,no,cellular,15,nov,637,2,-1,19.823120558798283,success,yes
44,blue-collar,single,unknown,no,4031,yes,no,cellular,7,may,983,4,-1,0,unknown,no
35,unemployed,single,secondary,no,4,no,yes,unknown,24.548201338601416,may,696,2,88,0,failure,yes
60,admin.,married,secondary,no,6017514346,yes,no,cellular,11,mar,329,1,181,0,unknown,yes
39,technician,divorced,tertiary,no,1047,yes,no,unknown,6,may,554,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,689,yes,no,cellular,16,may,162,3,-1,0,unknown,yes
30,student,divorced,secondary,no,3,no,no,unknown,17.265942073358598,may,747,1,-1,0,unknown,yes
46,technician,married,tertiary,no,2149,no,no,cellular,20,mar,282,2,773.8237125503962,0,other,yes
26,unemployed,single,tertiary,no,5545641629,no,no,unknown,23,may,13,1,270.6788772601268,0,unknown,yes
30,technician,single,tertiary,no,6377365424,no,no,cellular,28.507825293697415,nov,735207,1,-1,0,unknown,yes
32,technician,single,secondary,no,7909789412,no,no,unknown,24.969926213791094,may,003415,1,-1,0,unknown,yes
36,management,married,tertiary,no,93,no,no,cellular,12,jul,262,2,182,7,unknown,yes
65,management,married,tertiary,no,1097,no,no,cellular,12,jan,131,1,196,1,other,no
78,retired,single,tertiary,no,5509839583,no,no,cellular,29,nov,351,3,-1,0,success,yes
76,housemaid,married,tertiary,no,1483,no,no,cellular,2,jun,90,4,-1,0,unknown,no
45.17729,blue-collar,divorced,secondary,no,6538,no,no,cellular,9,sep,394,1,-1,0,failure,yes
47,management,single,tertiary,no,3397266706,no,no,cellular,29,jul,415,2,-1,0,failure,yes
38,unemployed,divorced,secondary,no,-3631.6932829988655,no,no,unknown,26,may,18,2,-1,0,unknown,yes
48,blue-collar,married,secondary,no,578,yes,no,cellular,2,feb,70,1,250,1,unknown,no
41,blue-collar,single,tertiary,no,961,yes,no,unknown,29,may,117,1,-1,0,unknown,no
28,management,single,tertiary,no,8583281123,no,no,cellular,29,sep,835912,1,686.9334284878622,4,success,yes
33,technician,divorced,tertiary,no,9213247256,no,no,cellular,29,mar,291,3,-1,0,failure,yes
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,-1,0,unknown,yes
51,retired,married,tertiary,no,5254,yes,no,telephone,23,oct,134,1,-1,0,unknown,yes
55,management,divorced,primary,no,3576,no,no,telephone,25,aug,349,1,227,0,unknown,yes
55,blue-collar,married,tertiary,no,2284,no,no,cellular,31,nov,1088,1,-1,0,unknown,yes
39,blue-collar,divorced,secondary,no,1382,no,no,telephone,11,jul,994865,2,-1,0,unknown,yes
27.25946,retired,divorced,tertiary,no,1451,no,no,cellular,1,may,314,1,390,21.39578964920224,other,yes
32,blue-collar,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,unknown,no
